LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID140602,140602,2508,0.7682710886001587,87.79733275739626,136.39475396587383,0.0,38.0,38,2.9133361872223764,1,,283.9470588235294,283.0,8.0,567.0,48271.0,94.9328795440085,0.20319731365254742,1.0102568978888273,-3.4437138638529756E-4,-0.01461176824622666,3.4229415055769326,2.5093840000779277,-0.25966382770548513,1.3640564797857302,26.66435479443059,19.85490024553062,0.8499737716670664,0.9718309859154931,3.8450515769648503
ID148696,148696,2508,0.7633389234542847,92.88455678297301,133.77274947523722,0.0,46.0,46,2.310526334122346,1,,286.99107142857144,282.0,91.0,480.0,32143.0,88.6161370145542,0.17622917820825595,0.9704461346853615,0.014487913671800738,0.005763379418786823,2.8624488050829258,1.8952941757150623,0.47662322190430256,1.5102926193518071,16.771492725772276,16.849688170183043,0.7423314256110249,0.9393939393939384,4.11439524027591
ID141087,141087,2508,0.8733435869216919,87.96397880922481,136.71600555678975,0.0,39.0,39,3.4649020886734725,1,,256.2788844621514,254.0,68.0,502.0,64326.0,80.00156193694345,0.1784672436953365,0.9702538064375912,0.02114832493690345,-0.02114524483424047,4.551535741657846,2.664789163830899,-3.917504373969263E-4,1.7080284637282754,37.716536636759834,23.502049802552964,0.8580847542944912,0.9918699186991872,3.826835896450219
ID138396,138396,2508,0.8146569132804871,86.81594051311166,136.6462961568044,0.0,36.0,36,3.5972773887974685,1,,294.063670411985,294.0,49.0,587.0,78515.0,94.55896671642215,0.2674188484550096,1.3123222866660025,-0.047405171138064105,0.03597255437360999,4.712468742923592,2.7716968689585224,-0.4497872097987868,1.7002107249535998,40.65348006339269,24.660275217584882,0.8400628012004574,0.9704797047970478,3.8676668217218753
ID140801,140801,2509,0.6916679739952087,95.29164150826062,265.7199195385427,0.0,38.0,38,3.949350556414266,1,,542.9116719242902,549.0,152.0,836.0,172103.0,138.02420819145954,0.23367418024341094,1.4900957025892614,0.0199346221233404,0.01427022022661405,4.638123965653522,3.390202545385614,1.0870313390318191,1.3680964200697823,49.00058243382307,26.337141013258748,0.887715592364875,0.9723926380368088,3.7624263553853887
ID134566,134566,2509,0.7651314735412598,96.10521060529197,265.9019598128652,0.0,32.0,32,4.4196848944617,1,,433.32754342431764,425.0,86.0,794.0,174631.0,140.02537762411532,0.2122861545405425,1.0838172597382356,0.03600830684568125,0.08372175552062616,6.476181341471276,3.034635141129749,1.0184494861370337,2.1340889564273255,61.366660019646105,31.849270347864795,0.760227151156844,0.9671132764920828,4.0656804733701035
ID139399,139399,2509,0.8138766884803772,95.98924343590387,267.190775196083,0.0,37.0,37,3.2373216775448053,1,,551.5666666666667,578.0,167.0,880.0,115829.0,168.38270329442994,0.1761776099751465,0.9813147720974567,0.010526093803715204,-0.0398251690417514,3.915055811376414,2.703917541757295,1.3192282500157264,1.447919824075697,32.92468157225334,22.21473199702803,0.83839618037588,0.9638009049773745,3.871509118467822
ID152868,152868,2509,0.6996718049049377,101.1285362541682,267.0250035505607,0.0,50.0,50,2.002510758504119,1,,407.6625,425.0,106.0,673.0,32613.0,117.8563751276436,0.2260628018055308,1.2755399615126248,-5.888154068561352E-4,0.0011308591354045386,2.1785982517303832,1.8649946461471394,-0.922627490094522,1.1681525500521475,12.597941540556983,14.765710806949826,0.7261071881469539,0.9209039548022618,4.160107602709038
ID144293,144293,2509,0.8472249507904053,96.30836492364827,264.57836240592746,0.0,42.0,42,3.3676854340510705,1,,505.969696969697,512.0,98.0,841.0,116879.0,139.08212756558137,0.1811332693749646,1.11579009245672,-0.003397533201174042,0.006647254020998687,3.637420807545601,3.14362197649629,0.07005543683844051,1.1570795835953762,35.629761044152204,22.099146300351293,0.9167940365347255,0.9787685774946899,3.7022781349735343
ID147403,147403,2509,0.8292232751846313,98.00687229195537,264.17734060928996,0.0,45.0,45,2.6893957920084754,1,,555.205298013245,564.0,172.0,852.0,83836.0,158.7303087160019,0.2656158964835345,1.4681684204011791,8.29677567794162E-4,-0.011547763907474496,3.130145037764577,2.334892309183034,0.7360549593592511,1.3405950353486742,22.722667563949553,18.05194554338703,0.8762361153446818,0.9702970297029717,3.786991735695483
ID149739,149739,2509,0.7595425844192505,99.28694631391592,266.64946866576526,0.0,47.0,47,3.715031379513735,1,,596.7408759124088,613.0,188.0,897.0,163507.0,139.8254616118999,0.33427537323115647,2.1383974773053818,-0.02923559875151529,0.05798324552794021,5.03519951511525,2.771785923927987,1.0088770630315331,1.8165903332028281,43.35855953529142,25.947251408725975,0.8092859299993812,0.9722703639514725,3.9405236378956725
ID145232,145232,2509,0.8631411790847778,96.87705735395441,263.54893025064706,0.0,43.0,43,3.1133587480605094,1,,534.3088235294117,548.0,75.0,861.0,108999.0,169.3736584534899,0.2223236193835619,1.1475612467332788,0.008755549744248003,0.006215918386757484,3.3916611165511497,2.8768482750606426,0.456537178771397,1.178950292913746,30.45146605508886,20.756808954264855,0.8881716241958955,0.9704433497536956,3.7614603222267093
ID151958,151958,2509,0.6671543121337891,100.06322133499042,266.4758638601866,0.0,49.0,49,2.002510758504122,1,,407.2307692307692,423.0,112.0,647.0,31764.0,112.03210614459054,0.07225749342988672,0.4899050112258706,-0.006049280858114503,-0.0026691857089378604,2.3273043517367036,1.7602511694199177,-1.533613785686933,1.322143335092148,12.597941540557025,14.46536214248004,0.7565729874319391,0.9476744186046522,4.075487039645032
ID136471,136471,2509,0.798111081123352,94.34113807050662,265.1821488034657,0.0,34.0,34,3.172069614515528,1,,482.0292682926829,481.0,150.0,820.0,98816.0,132.04566620187603,0.19467125354239456,1.1896868583533042,0.007374706701992971,-0.014764279548463495,4.219215820911198,2.422650315325537,1.1983918899140538,1.7415702935833115,31.610785828759713,22.205909203440797,0.8055788154232248,0.9691943127962076,3.949579986661804
ID137556,137556,2509,0.7808611392974854,94.26390117979797,264.88913457745156,0.0,35.0,35,3.6917810665054485,1,,512.2099644128114,515.0,145.0,806.0,143931.0,123.74490771773259,0.28889448280611085,1.8555495909489947,0.018035039684008193,0.01935797112166202,6.0643303703740745,2.280502381166719,1.1872025128884907,2.6592080852252944,42.817543640911744,28.60676636447604,0.6574974532613289,0.9584775086505181,4.37177592903663
ID148724,148724,2509,0.758357048034668,100.02388772652817,266.6999751700787,0.0,46.0,46,4.081082649703637,1,,592.4434523809524,601.0,164.0,844.0,199061.0,133.6925513458357,0.35362771146479277,2.3153504891929444,0.03511738235212069,0.062226078764032064,5.631451085860982,2.991565319435373,1.036390772837908,1.8824429636468243,52.32396578501304,28.32714144201041,0.8194170851277811,0.9783236994219668,3.916087838707904
ID132789,132789,2509,0.7118745446205139,97.086820876481,267.9676493232927,0.0,30.0,30,2.689395792008475,1,,429.006993006993,420.0,151.0,821.0,61348.0,144.40072843752793,0.1279681699798078,0.6741089572119446,-0.0035180425575839043,0.009852672201375106,3.5927105641911,2.081233438460566,0.8205590778991376,1.7262410346666992,22.722667563949546,20.24959386779526,0.6963643734517009,0.9483870967741949,4.248021048159134
ID141237,141237,2509,0.8392957448959351,93.53708710220452,265.4406568260988,0.0,39.0,39,4.06295784073979,1,,623.0540540540541,638.0,181.0,936.0,207477.0,155.01497233387414,0.28324125996506233,1.7743131749853762,-0.011169770307947606,-0.006851422297042523,4.3108415807185425,3.8721028544680918,0.4301721286082543,1.1133076115847962,51.86023787554467,26.81364153052068,0.906426868381021,0.9752906976744181,3.723390160934764
ID135642,135642,2509,0.7509406805038452,95.23060384553456,264.9003553464522,0.0,33.0,33,4.760042944738938,1,,395.5214592274678,395.0,73.0,734.0,184313.0,122.39270732902528,0.18299847370824732,0.9997876982778804,0.01713513064008995,0.06697104571554409,7.684107551681734,2.9944446403666647,1.1365509613316878,2.5661210924042424,71.18223410339291,35.59223034705292,0.7061079019893824,0.9787460148777891,4.21861017855605
ID138202,138202,2509,0.8480474948883057,94.16701217168463,266.64020079757506,0.0,36.0,36,3.2675776779360026,1,,689.6380952380953,716.0,264.0,1002.0,144824.0,173.34086362176467,0.33063351399029284,1.9771458093991188,4.393471821123967E-4,0.0018896704926900034,3.793379549788339,2.8411805956913447,0.217052626098913,1.3351420024270917,33.54298545154438,21.889026341027723,0.8797488141107,0.9752808988764038,3.77942374224169
ID133596,133596,2509,0.7550833225250244,95.45703492457967,265.95730493281366,0.0,31.0,31,4.093121267741053,1,,504.26239067055394,506.0,150.0,831.0,172962.0,134.63805046878122,0.2389781576603868,1.444818580882291,-0.007757110846115741,-0.09436608509471693,5.583953625592219,3.0267928571260687,0.971578258419096,1.844841681995433,52.63311772465859,28.787071032984375,0.7981306727422853,0.9687055476529145,3.967965900659121
ID142620,142620,2509,0.7747212052345276,93.38971733203782,263.7514063443628,0.0,40.0,40,4.134980426551186,1,,560.3835227272727,570.0,159.0,900.0,197255.0,123.59571563896209,0.23238836159486148,1.709931535723946,0.020121002612487875,0.015617978812893878,5.018238189195701,3.4386814658729716,0.21847600450840257,1.459349532371336,53.715149513418154,27.752120846371394,0.876424071064589,0.9788732394366169,3.7865856395215176
ID143644,143644,2509,0.7764585018157959,95.86007095033074,264.2801919974922,0.0,41.0,41,3.454235356059606,1,,496.7685950413223,497.0,115.0,812.0,120218.0,113.2177251294826,0.1215497467146614,0.9510540962121781,-0.01391436879959856,-0.02272543539041877,3.9570171768385545,3.0265788338623367,-0.2910598178703902,1.3074224707336795,37.484672682025646,22.9512037413495,0.8942370310438641,0.985772357723578,3.7486820514520365
ID150748,150748,2509,0.7486996054649353,100.07368093741262,268.5469310035167,0.0,48.0,48,3.9896352844961167,1,,576.5776397515529,589.0,219.0,830.0,185658.0,121.27298008146194,0.28160584200163585,2.0893486827710683,-0.04425475212094899,-0.02098511274142139,5.616516490453207,2.875427067109813,0.7292772679563033,1.9532808029447095,50.005326237671106,27.914584993785233,0.8064246192860347,0.9714714714714715,3.9475082205518492
ID139107,139107,2510,0.8713968992233276,78.68750618417599,140.97263907200048,0.0,37.0,37,3.728252173538401,1,,326.74725274725273,325.0,41.0,642.0,89202.0,120.0229996408709,0.22685099724787533,1.0067608909220354,-0.018269823474506064,0.01032563543656219,4.01384548323949,3.5001979630345184,0.6030486164875447,1.1467481341425791,43.667711474937015,24.17795539075902,0.938709368530683,0.9894921190893171,3.658805774932933
ID133604,133604,2510,0.7538731098175049,78.14415572731392,139.44428662677012,0.0,31.0,31,2.3158440082081007,1,,331.4678899082569,348.0,123.0,546.0,36130.0,102.36721921839181,0.15906539057905147,0.8887473350045401,-0.022658287965290323,-9.463535620311866E-4,3.0799653387401746,1.786349611253676,1.4595908069120158,1.724167161532634,16.848780710683652,17.016805550801543,0.7311765752737218,0.9519650655021841,4.145661107998581
ID140293,140293,2510,0.8281412124633789,78.90013306694465,141.0121191898699,0.0,38.0,38,3.2713400023577823,1,,349.2651162790698,354.0,53.0,658.0,75092.0,112.73531751329247,0.3166885629179059,1.4903028465529693,0.006879598108068365,0.010717800063372447,3.519081128756382,3.061618891727718,1.021350110639877,1.1494184133318144,33.620273436455946,21.658717662999184,0.9006283743374842,0.9775280898876403,3.7353570370731215
ID142154,142154,2510,0.8683345317840576,80.92936541517777,141.99551347007693,0.0,40.0,40,3.129122690603064,1,,339.53092783505156,331.0,37.0,654.0,65869.0,124.7652368389809,0.40856717605518733,1.5787074180419787,-0.002701683474633905,0.002768682507658835,3.5299632406044625,2.7977439825171557,0.25333280764334853,1.2617177492518534,30.760617994734353,20.76197722709025,0.896741976814073,0.9778869778869784,3.743442633475811
ID138219,138219,2510,0.8449348211288452,78.54044754416216,139.68715171718358,0.0,36.0,36,3.7282521735384,1,,363.98220640569394,359.0,135.0,679.0,102279.0,108.7798384521958,0.17071841218246506,0.9758648012560952,0.018071766557826063,0.0983506310565257,4.6750301066874975,3.014441841682333,1.4760441431911802,1.550877526327861,43.66771147493699,25.44468349414059,0.8475711977113324,0.9674657534246576,3.850497422345508
ID135272,135272,2510,0.8270680904388428,77.31402703564963,139.16301892877576,0.0,33.0,33,3.7643699467480003,1,,390.07801418439715,389.0,80.0,736.0,110002.0,131.69127441442959,0.2464962467664463,1.1715040760681217,-0.023188347171309392,-0.07054935815311816,5.0595266797735405,2.860941433904047,1.3280750636052445,1.7684831362903153,44.51787930896237,26.44848002036888,0.7997290922619915,0.9664429530201335,3.9639985281080024
ID132781,132781,2510,0.6466156244277954,78.46962948705419,141.33285504365753,0.0,30.0,30,2.652553013349351,1,,243.93793103448274,247.0,10.0,457.0,35371.0,79.46542056224264,0.07761542128334079,0.4421965672374953,-0.019601786963063354,-0.004070288147505632,3.4365455900079174,2.061763336384026,1.2693461119960683,1.666799253514237,22.10436368465837,18.81291156391403,0.7848304662798937,0.9629629629629631,4.001446413002385
ID143154,143154,2510,0.8708956241607666,80.74693768913025,141.44444620990237,0.0,41.0,41,3.271340002357779,1,,322.9178082191781,314.0,60.0,680.0,70719.0,122.35158619615585,0.3274505032720562,1.3020861321455228,-9.006403601759933E-4,0.0041436151473362385,3.4868214629282304,3.1051478624874393,-0.5611544131459028,1.1229164011967674,33.62027343645589,21.312823288293743,0.9300989136784586,0.9863945578231291,3.6757025826061716
ID134675,134675,2510,0.7307037115097046,78.43609922104905,138.04135313022422,0.0,32.0,32,2.063023178427709,1,,364.89772727272725,370.0,120.0,634.0,32111.0,113.39464600192453,0.23006295370293467,1.203726874978438,0.0057071224248558365,0.010104974666210659,2.4531048759452103,1.7532692865722106,-1.260183038003678,1.3991603541639843,13.37082138967099,14.44000515094961,0.8058111179749755,0.9558011049723752,3.9490106450237317
ID141235,141235,2510,0.8401816487312317,80.56907131747543,141.9914342596553,0.0,39.0,39,3.5421434382397914,1,,315.4140625,311.0,27.0,657.0,80746.0,121.92315338311404,0.398506067914327,1.4743325189781131,0.0045428082352560895,0.009937583814550692,3.9202370885502495,3.225632428756075,0.7661556331018889,1.2153390614509787,39.416872304810404,23.38797785793971,0.9055379930257692,0.978886756238004,3.7252171510740144
ID146008,146008,2510,0.6247958540916443,82.47586447041603,142.82683821788677,0.0,43.0,43,2.1733600020842947,1,,182.13131313131314,176.0,39.0,518.0,18031.0,68.36466542644919,0.12748430042182918,0.6024612568980465,0.010368587194763456,-0.008884929545107797,2.5135829789054154,1.9003304715347107,-0.1952473942319497,1.3227083481303337,14.839293102987451,15.967968180153864,0.7313474643926259,0.9411764705882361,4.145176735112941
ID136473,136473,2510,0.7980393767356873,77.76529014604817,139.31639420882743,0.0,34.0,34,3.542143438239787,1,,377.0655737704918,377.0,104.0,756.0,92004.0,116.9986625582112,0.26027912166140094,1.33118548122942,0.008852984363525166,0.02473972152493542,4.519092959010876,2.807593958310277,1.4511585161650362,1.6095963398249538,39.416872304810305,23.563918032145416,0.8920660629235886,0.9960937500000001,3.753240751852808
ID137215,137215,2510,0.8429715633392334,78.63542773860028,139.10778396740912,0.0,35.0,35,3.5177506206810008,1,,353.448,356.0,50.0,614.0,88362.0,102.50594701133566,0.2535935677737021,1.3950441125623758,-2.620182103546907E-4,0.035848451732162674,4.158592111314016,2.9920422879080384,1.476563712482064,1.3898841363708132,38.875856410430636,23.577258061819503,0.8788266927104492,0.9729206963249515,3.781406029436159
ID144319,144319,2510,0.8421776294708252,81.79015432445807,142.56982475911707,0.0,42.0,42,2.774937619119168,1,,242.6125,233.0,67.0,498.0,38818.0,90.15890845382336,0.20629460927958856,0.920383906307805,0.009235907315650011,0.016152155791147153,3.025922995601657,2.578364148081644,0.375748055751376,1.1735824816882465,24.191139277265965,18.4476911858285,0.893268760449976,0.9750778816199361,3.7507132181421587
ID138387,138387,2511,0.8159738183021545,326.1873667082324,96.30475327685254,0.0,36.0,36,3.783925246891467,1,,702.2714776632303,728.0,205.0,998.0,204361.0,163.93414945057927,0.4321155296528088,2.5851599223039083,-0.03935697698415219,-0.014526872244322643,5.16589096981272,2.8257157450835084,0.7571629776376865,1.8281707842697577,44.98160721843069,26.537386158818222,0.8026543149542177,0.9732441471571903,3.9567686644151836
ID134080,134080,2511,0.8571935296058655,328.0733276327021,95.20656475224227,0.0,32.0,32,4.76520848390917,1,,726.3739130434783,762.0,115.0,996.0,334132.0,158.1917542929053,0.20018547864272948,1.5317595437756182,-0.0485076116202111,0.02908283234097264,5.819696016513358,3.9581576279604787,1.6350636063657542,1.4703042585780182,71.33681007321553,31.921625552125242,0.8797384050181342,0.9808714133900089,3.779446101306036
ID137329,137329,2511,0.8246251344680786,326.9334047278135,95.96166235875347,0.0,35.0,35,4.605053591936607,1,,663.9076212471132,707.0,124.0,927.0,287472.0,165.76025961802188,0.22177344954294542,1.4540391497745602,-0.03526969719986605,-0.014978393145267874,6.2882608425710185,3.4126931020347704,1.1381591026142497,1.8426095328706034,66.62224299362069,31.949585044240834,0.8201601618091416,0.9784335981838818,3.914313421280592
ID134983,134983,2511,0.901354193687439,327.87738582037207,95.19946541121378,0.0,33.0,33,4.765208483909174,1,,753.0195227765727,800.0,120.0,994.0,347142.0,166.85410722033035,0.28127979088343863,1.9814991220206213,-0.009052362096512848,0.13875399152839218,6.489206457564225,3.567925729559298,1.4364003438107646,1.818761641758097,71.33681007321566,33.73730751870918,0.7875945636615548,0.9767195767195768,3.9944186163683315
ID140325,140325,2511,0.8214096426963806,325.98954715500713,96.71940114102783,0.0,38.0,38,4.167574828895954,1,,679.8781869688386,707.0,191.0,992.0,239997.0,162.89565261896382,0.24897717032011513,1.6640126977857301,-0.013184964234871895,-0.042757718393756645,5.077406569325604,3.4551486611737254,0.9538440519665528,1.469518989553634,54.56531734744343,27.611981504434578,0.8993555141762772,0.9874125874125864,3.7379994326441928
